dgp,n,tau_scale,assignment,model,rep,PEHE,ATE_Bias,RMSE,Coverage,Runtime,status
linear,1000,0.1,propensity,T-Learner (Linear),7,0.1506200683722355,0.040545431245966594,0.1506200683722355,0.972,0.0009553432464599609,success
linear,1000,0.1,propensity,T-Learner (Linear),8,0.21915602460229153,0.10157615701081778,0.21915602460229153,0.961,0.0009715557098388672,success
linear,1000,0.1,propensity,T-Learner (Linear),9,0.20210878646788163,0.02306533886645134,0.20210878646788163,0.994,0.001041412353515625,success
linear,1000,0.1,propensity,X-Learner (Linear),0,0.11012349399779163,0.0005857527846498463,0.11012349399779163,0.0,0.003165721893310547,success
linear,1000,0.1,propensity,X-Learner (Linear),1,0.11079344152298846,0.0006228438415860568,0.11079344152298846,0.0,0.0034439563751220703,success
linear,1000,0.1,propensity,X-Learner (Linear),2,0.11238587493614088,0.0030334838186876502,0.11238587493614088,0.0,0.0033416748046875,success
linear,1000,0.1,propensity,X-Learner (Linear),3,0.11151786133177558,0.0006122172206710647,0.11151786133177558,0.0,0.08404684066772461,success
linear,1000,0.1,propensity,X-Learner (Linear),4,0.11339943981673835,0.005042397409050806,0.11339943981673835,0.0,0.0037322044372558594,success
linear,1000,0.1,propensity,X-Learner (Linear),5,0.11366583863407043,0.0032629621811415786,0.11366583863407043,0.0,0.0031974315643310547,success
linear,1000,0.1,propensity,X-Learner (Linear),6,0.11320744416505302,0.0026220681708988194,0.11320744416505302,0.0,0.0029611587524414062,success
linear,1000,0.1,propensity,X-Learner (Linear),7,0.11280896195556411,0.0014065553741715337,0.11280896195556411,0.0,0.0030629634857177734,success
linear,1000,0.1,propensity,X-Learner (Linear),8,0.11745267895321523,0.005668486301818137,0.11745267895321523,0.0,0.002959012985229492,success
linear,1000,0.1,propensity,X-Learner (Linear),9,0.11225308620398347,0.0008082653590693554,0.11225308620398347,0.0,0.08564639091491699,success
linear,1000,0.1,propensity,T-Learner (RF),0,,,,,1.8358230590820312e-05,error
linear,1000,0.1,propensity,T-Learner (RF),1,,,,,5.0067901611328125e-06,error
linear,1000,0.1,propensity,T-Learner (RF),2,,,,,4.5299530029296875e-06,error
linear,1000,0.1,propensity,T-Learner (RF),3,,,,,5.245208740234375e-06,error
linear,1000,0.1,propensity,T-Learner (RF),4,,,,,4.76837158203125e-06,error
linear,1000,0.1,propensity,T-Learner (RF),5,,,,,3.5762786865234375e-06,error
linear,1000,0.1,propensity,T-Learner (RF),6,,,,,5.0067901611328125e-06,error
linear,1000,0.1,propensity,T-Learner (RF),7,,,,,5.245208740234375e-06,error
linear,1000,0.1,propensity,T-Learner (RF),8,,,,,4.0531158447265625e-06,error
linear,1000,0.1,propensity,T-Learner (RF),9,,,,,3.5762786865234375e-06,error
linear,1000,0.1,propensity,X-Learner (RF),0,,,,,5.4836273193359375e-06,error
linear,1000,0.1,propensity,X-Learner (RF),1,,,,,3.5762786865234375e-06,error
linear,1000,0.1,propensity,X-Learner (RF),2,,,,,4.0531158447265625e-06,error
linear,1000,0.1,propensity,X-Learner (RF),3,,,,,4.76837158203125e-06,error
linear,1000,0.1,propensity,X-Learner (RF),4,,,,,3.337860107421875e-06,error
linear,1000,0.1,propensity,X-Learner (RF),5,,,,,3.0994415283203125e-06,error
linear,1000,0.1,propensity,X-Learner (RF),6,,,,,4.0531158447265625e-06,error
linear,1000,0.1,propensity,X-Learner (RF),7,,,,,4.5299530029296875e-06,error
linear,1000,0.1,propensity,X-Learner (RF),8,,,,,3.0994415283203125e-06,error
linear,1000,0.1,propensity,X-Learner (RF),9,,,,,3.5762786865234375e-06,error
linear,1000,0.1,propensity,T-Learner (LGBM),0,0.33398733060924984,0.006494206811323519,0.33398733060924984,0.962,0.012746095657348633,success
linear,1000,0.1,propensity,T-Learner (LGBM),1,0.3361263961154629,0.07593552214615602,0.3361263961154629,0.953,0.09099555015563965,success
linear,1000,0.1,propensity,T-Learner (LGBM),2,0.3568789161102221,0.02303948211872292,0.3568789161102221,0.93,0.015888690948486328,success
linear,1000,0.1,propensity,T-Learner (LGBM),3,0.45822652635284994,0.12188712925044771,0.45822652635284994,0.957,0.011991739273071289,success
linear,1000,0.1,propensity,T-Learner (LGBM),4,0.39031387031636544,0.021279152061195176,0.39031387031636544,0.965,0.011483192443847656,success
linear,1000,0.1,propensity,T-Learner (LGBM),5,0.3817250114692846,0.0547777972449561,0.3817250114692846,0.946,0.011623620986938477,success
linear,1000,0.1,propensity,T-Learner (LGBM),6,0.405474850513357,0.03557452691309033,0.405474850513357,0.969,0.038837432861328125,success
linear,1000,0.1,propensity,T-Learner (LGBM),7,0.3420547787359239,0.015348441797009641,0.3420547787359239,0.95,0.013683557510375977,success
linear,1000,0.1,propensity,T-Learner (LGBM),8,0.3605709595847854,0.06608365883963947,0.3605709595847854,0.952,0.013164281845092773,success
linear,1000,0.1,propensity,T-Learner (LGBM),9,0.33173664145663934,0.01445892932531886,0.33173664145663934,0.958,0.01419377326965332,success
linear,1000,0.1,propensity,X-Learner (LGBM),0,0.14539050479533472,0.001325704863535098,0.14539050479533472,0.823,0.052186012268066406,success
linear,1000,0.1,propensity,X-Learner (LGBM),1,0.15706505240885366,0.0128074427805298,0.15706505240885366,0.805,0.02314162254333496,success
linear,1000,0.1,propensity,X-Learner (LGBM),2,0.15422808163551707,0.01649040846826842,0.15422808163551707,0.782,0.09809684753417969,success
linear,1000,0.1,propensity,X-Learner (LGBM),3,0.1542583969320788,0.001527695022239877,0.1542583969320788,0.819,0.10008764266967773,success
linear,1000,0.1,propensity,X-Learner (LGBM),4,0.1508898649547996,0.009042661810825952,0.1508898649547996,0.813,0.10138368606567383,success
linear,1000,0.1,propensity,X-Learner (LGBM),5,0.1559730100375485,0.01687148444201473,0.1559730100375485,0.831,0.09980654716491699,success
linear,1000,0.1,propensity,X-Learner (LGBM),6,0.14618744290179636,0.018388969538225705,0.14618744290179636,0.819,0.10049295425415039,success
linear,1000,0.1,propensity,X-Learner (LGBM),7,0.1520054250390964,0.0010330607338685776,0.1520054250390964,0.823,0.023642301559448242,success
linear,1000,0.1,propensity,X-Learner (LGBM),8,0.14654392676432754,0.007849541886314884,0.14654392676432754,0.815,0.02298116683959961,success
linear,1000,0.1,propensity,X-Learner (LGBM),9,0.15093561049748433,0.004611332657041354,0.15093561049748433,0.809,0.09232878684997559,success
linear,1000,0.1,propensity,LinearDML,0,,,,,0.08700370788574219,error
linear,1000,0.1,propensity,LinearDML,1,,,,,0.00864100456237793,error
linear,1000,0.1,propensity,LinearDML,2,,,,,0.08957076072692871,error
linear,1000,0.1,propensity,LinearDML,3,,,,,0.00839686393737793,error
linear,1000,0.1,propensity,LinearDML,4,,,,,0.0894162654876709,error
linear,1000,0.1,propensity,LinearDML,5,,,,,0.008332490921020508,error
linear,1000,0.1,propensity,LinearDML,6,,,,,0.008437633514404297,error
linear,1000,0.1,propensity,LinearDML,7,,,,,0.08997941017150879,error
linear,1000,0.1,propensity,LinearDML,8,,,,,0.008962631225585938,error
linear,1000,0.1,propensity,LinearDML,9,,,,,0.09057378768920898,error
linear,1000,0.1,propensity,CausalForestDML,0,,,,,0.16057586669921875,error
linear,1000,0.1,propensity,CausalForestDML,1,,,,,0.10689425468444824,error
linear,1000,0.1,propensity,CausalForestDML,2,,,,,0.09723019599914551,error
linear,1000,0.1,propensity,CausalForestDML,3,,,,,0.10059189796447754,error
linear,1000,0.1,propensity,CausalForestDML,4,,,,,0.10117650032043457,error
